SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR,INST._IMPORT_KW (kW),INST._EXPORT_KW (kW),INST._IMPORT_KVA (kVA),INST._EXPORT_KVA (kVA)
000020306791,0706323805,1.75153E+12,LP,2025-07-03,12:45:00,0,14375.929,-0.783,6733.652,3245.082,625.8771,0,-2.8207,3.9571,-7.426,0.426,241.7001,237.1001,239.6001,-0.277,,,,
000020306791,0706323805,1.75153E+12,LP,2025-07-03,12:30:00,0,14375.928,-1.4019,6733.241,3244.998,625.8771,0,-6.1474,4.08,-15.21,5.625,247.5,244.9,251,-0.228,,,,
000020306791,0706323805,1.75153E+12,LP,2025-07-03,12:15:00,0,14375.928,-1.5608,6732.812,3244.844,625.8771,0,-5.327,7.258,-13.617,0.867,246.2001,244.1001,247.5,-0.292,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,12:00:00,0,14375.855,-2.4532,6732.643,3244.695,625.8771,0,-5.8088,6.314,-16.564,0.914,238.3,245.7001,254.6001,-0.422,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,11:45:00,0,14375.784,-2.9506,6732.281,3244.605,625.8771,0,-5.3974,4.439,-17.171,0.6971,244.9,240.6001,254.3,-0.546,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,11:30:00,0,14375.784,-2.0166,6731.8061,3244.5371,625.8771,0,-4.6907,5.079,-13.58,0.7001,237.1001,243.6001,254,-0.429,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,11:15:00,0,14375.777,-0.8558,6731.564,3244.453,625.8771,0,-6.708,11.807,-15.408,0.613,236.4,243.9,256.9001,-0.127,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,11:00:00,0,14375.775,-0.1834,6731.153,3244.347,625.8771,0,-2.4481,4.573,-5.33,0.451,235,237.6001,236.1001,-0.074,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,10:45:00,0,14375.775,-1.7288,6730.675,3244.201,625.8771,0,-5.552,7.2491,-14.449,1.1261,236.5,246.4,244.9,-0.311,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,10:30:00,0,14375.771,-1.6957,6730.437,3244.106,625.8771,0,-4.1024,4.232,-11.723,0.89,243.6001,243,249.4,-0.413,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,10:15:00,0,14375.771,-2.556,6729.849,3244.029,625.8771,0,-5.291,4.936,-15.693,0.9481,244.1001,245.1001,251.6001,-0.483,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,10:00:00,0,14375.768,-0.1893,6729.392,3243.904,625.8771,0,-3.8493,7.013,-8.019,1.077,231.3,244.5,246.5,-0.049,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,09:45:00,0,14375.768,-0.5569,6729.193,3243.833,625.8771,0,-2.9336,4.03,-6.969,1.1501,238.4,243.2001,241.1001,-0.189,,,,
000020306791,0706323805,1.75152E+12,LP,2025-07-03,09:30:00,1.0643,14375.744,0,6728.99,3243.781,625.8771,5.4916,0,4.716,-8.957,9.0431,235,243,243.9,0.193,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,09:15:00,0,14375.743,-0.0123,6728.8511,3243.677,625.8771,0,-3.3595,7.0361,-6.765,0.392,230.2001,242.7001,245.5,-0.003,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,09:00:00,0.842,14375.7,0,6728.8241,3243.578,625.8771,2.8734,0,7.0361,-4.033,1.1501,230.7001,241.3,240,0.293,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,08:45:00,0,14375.691,-2.4552,6728.653,3243.55,625.874,0,-3.0121,0.708,-11.094,0.523,233.6001,244.7001,251.5,-0.814,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,08:30:00,0,14375.691,-0.1254,6728.2931,3243.54,625.863,0,-1.9614,3.478,-4.184,0.707,225.5,241.6001,233.8,-0.063,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,08:15:00,0,14375.691,-1.7569,6728.112,3243.512,625.863,0,-2.5205,1.304,-8.716,0.453,225.5,242.4,248.8,-0.697,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,08:00:00,0.2089,14375.499,0,6727.9311,3243.505,625.8531,1.4609,0,2.981,-2.518,0.806,223.5,240.6001,233.7001,0.1431,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,07:45:00,0.3713,14375.3801,0,6727.9091,3243.503,625.839,1.315,0,2.841,-1.865,0.983,222,242.9,234.9,0.2821,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,07:30:00,0.0366,14375.3721,0,6727.886,3243.482,625.838,0.9015,0,1.318,-1.699,0.899,217.7001,240,229.6001,0.04,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,07:15:00,1.3764,14375.2021,0,6727.879,3243.475,625.83,2.0516,0,0.736,-1.374,6.872,222.2001,240.7001,226.6001,0.67,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,07:00:00,0,14374.85,-0.1159,6727.878,3243.475,625.7861,0,-0.6426,0.419,-1.511,0.8,224.2001,241,230.2001,-0.18,,,,
000020306791,0706323805,1.75151E+12,LP,2025-07-03,06:45:00,0.296,14374.498,0,6727.876,3243.451,625.784,0.6515,0,1.125,-0.688,0.99,226.3,241.7001,232.7001,0.454,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,06:30:00,1.7265,14374.137,0,6727.876,3243.434,625.784,1.9815,0,1.371,-0.551,6.936,222,244.6001,222.3,0.871,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,06:15:00,0.9435,14373.819,0,6727.876,3243.429,625.773,1.0643,0,3.4131,0.388,0.866,225.3,239.6001,233.1001,0.886,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,06:00:00,2.0345,14373.5771,0,6727.876,3243.4031,625.773,2.0783,0,8.125,0.083,0.983,225.1001,237.5,233.2001,0.978,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,05:45:00,1.9734,14373.1041,0,6727.876,3243.376,625.773,2.0092,0,8.262,0.083,0.857,216.1001,245.3,236.2001,0.982,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,05:30:00,0.3055,14372.93,0,6727.876,3243.376,625.7571,0.3356,0,0.5691,0.082,0.846,219.7001,237,225.4,0.91,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,05:15:00,0.376,14372.8261,0,6727.876,3243.358,625.7571,0.4218,0,1.237,0.082,0.583,217,240.7001,228.3,0.891,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,05:00:00,0.375,14372.73,0,6727.876,3243.339,625.7571,0.424,0,1.203,0.083,0.594,221.3,242.2001,231.4,0.884,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,04:45:00,0.3128,14372.652,0,6727.876,3243.338,625.744,0.3435,0,0.5691,0.083,0.849,223,242.8,231,0.91,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,04:30:00,0.44,14372.553,0,6727.876,3243.324,625.74,0.4992,0,1.247,0.083,0.848,226.8,241.9,230.7001,0.881,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,04:15:00,1.1846,14372.375,0,6727.876,3243.29,625.74,1.2559,0,4.642,0.083,0.853,223.3,242.4,233.1001,0.9431,,,,
000020306791,0706323805,1.7515E+12,LP,2025-07-03,04:00:00,1.1987,14372.0771,0,6727.876,3243.232,625.74,1.2725,0,4.6771,0.083,0.869,224.3,241.6001,233.6001,0.9411,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,03:45:00,1.1575,14371.79,0,6727.876,3243.175,625.74,1.2253,0,4.731,0.083,0.591,225.6001,240.9,232.8,0.9441,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,03:30:00,1.2137,14371.492,0,6727.876,3243.1151,625.74,1.2775,0,4.798,0.083,0.846,220.8,243.4,232.9,0.9491,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,03:15:00,1.0553,14371.1921,0,6727.876,3243.063,625.74,1.0998,0,3.966,0.083,0.851,222.7001,243.6001,230,0.9591,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,03:00:00,1.2249,14370.901,0,6727.876,3243.043,625.74,1.267,0,4.682,0.083,0.857,223.8,242.9,230.2001,0.966,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,02:45:00,1.1987,14370.598,0,6727.876,3243.027,625.74,1.238,0,4.659,0.083,0.865,218.3,243.8,231.2001,0.968,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,02:30:00,1.2117,14370.294,0,6727.876,3243.011,625.74,1.2524,0,4.687,0.084,0.863,219.8,244.4,233.1001,0.967,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,02:15:00,1.1592,14369.9961,0,6727.876,3242.969,625.74,1.2203,0,4.604,0.083,0.8271,219.2001,244.1001,228.7001,0.9491,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,02:00:00,1.141,14369.687,0,6727.876,3242.917,625.74,1.194,0,4.761,0.083,0.586,218.3,242.7001,228.5,0.9551,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,01:45:00,0.4549,14369.501,0,6727.876,3242.888,625.74,0.5243,0,1.211,0.083,1.027,221.9,239.4,228.9,0.867,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,01:30:00,0.3545,14369.3981,0,6727.876,3242.885,625.73,0.3945,0,0.441,0.084,1.181,228.8,246.2001,230.7001,0.898,,,,
000020306791,0706323805,1.75149E+12,LP,2025-07-03,01:15:00,0.9414,14369.289,0,6727.876,3242.872,625.726,1.0242,0,3.254,0.084,1.19,223.1001,245.1001,233.1001,0.919,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-03,01:00:00,0.4661,14369.171,0,6727.876,3242.855,625.726,0.5439,0,1.112,0.083,1.181,227.4,243.6001,228.7001,0.857,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-03,00:45:00,0.4698,14369.052,0,6727.876,3242.839,625.726,0.5438,0,1.108,0.084,1.193,220.4,244.1001,233.6001,0.864,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-03,00:30:00,0.3583,14368.958,0,6727.876,3242.837,625.7091,0.406,0,0.462,0.084,1.244,219.8,245.3,227.9,0.882,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-03,00:15:00,0.5589,14368.8361,0,6727.876,3242.827,625.705,0.644,0,1.119,0.083,1.649,222.2001,243.9,227.3,0.867,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-03,00:00:00,0.5321,14368.418,0,6727.876,3242.7201,625.705,0.6215,0,1.129,0.084,1.5031,222.7001,246,232,0.856,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,23:45:00,0.5379,14368.195,0,6727.876,3242.695,625.705,0.6317,0,1.117,0.084,1.579,216.1001,247.4,233.7001,0.851,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,23:30:00,0.4905,14368.061,0,6727.876,3242.6821,625.705,0.5849,0,1.11,0.084,1.401,220,244.2001,228.3,0.838,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,23:15:00,0.5244,14367.935,0,6727.876,3242.67,625.705,0.6311,0,1.107,0.084,1.61,215.7001,249.9,230.4,0.8311,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,23:00:00,0.5734,14367.79,0,6727.876,3242.66,625.705,0.6781,0,1.115,0.084,1.814,218.4,247,227.9,0.845,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,22:45:00,1.2331,14367.61,0,6727.876,3242.6511,625.705,1.2842,0,3.633,0.083,2.195,208.9,249.5,229.5,0.96,,,,
000020306791,0706323805,1.75148E+12,LP,2025-07-02,22:30:00,0.7125,14367.23,0,6727.876,3242.587,625.705,0.7795,0,1.459,0.084,1.923,222.8,244.8,225.5,0.914,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,22:15:00,0.697,14366.8631,0,6727.876,3242.51,625.705,0.771,0,1.725,0.168,1.516,229.1001,245.7001,220.4,0.903,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,22:00:00,0.7088,14366.618,0,6727.876,3242.468,625.705,0.7707,0,1.62,0.084,1.691,228.6001,245.1001,224.3,0.919,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,21:45:00,0.6548,14366.43,0,6727.876,3242.462,625.705,0.7148,0,1.459,0.084,1.643,228.1001,243.5,219.8,0.916,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,21:30:00,0.655,14366.232,0,6727.876,3242.455,625.705,0.711,0,1.543,0.084,1.512,229.3,243.3,220.7001,0.921,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,21:15:00,0.6453,14366.042,0,6727.876,3242.435,625.705,0.7352,0,1.945,0.083,1.246,225.4,244.5,221.4,0.877,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,21:00:00,0.6306,14365.852,0,6727.876,3242.411,625.705,0.719,0,1.83,0.083,1.264,230.9,242.4,218.1001,0.877,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,20:45:00,0.6233,14365.691,0,6727.876,3242.393,625.705,0.7082,0,1.836,0.083,1.223,227.4,239.5,221,0.88,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,20:30:00,0.5932,14365.525,0,6727.876,3242.375,625.705,0.6834,0,1.815,0.084,1.156,224.2001,248.8,220.6001,0.867,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,20:15:00,2.6114,14364.968,0,6727.876,3242.3741,625.688,2.6873,0,1.9121,0.084,10.329,230.8,246.6001,215.4,0.971,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,20:00:00,3.1364,14364.189,0,6727.876,3242.3741,625.667,3.1842,0,6.401,0.27,7.618,224.2001,247.8,220.7001,0.984,,,,
000020306791,0706323805,1.75147E+12,LP,2025-07-02,19:45:00,1.9852,14363.579,0,6727.876,3242.369,625.662,2.0549,0,1.724,0.263,7.12,231.4,245.9,223.4,0.966,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,19:30:00,1.6817,14363.127,0,6727.876,3242.34,625.662,1.757,0,1.7611,0.271,5.8501,235.3,246.8,217.9,0.9571,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,19:15:00,0.6256,14362.744,0,6727.876,3242.317,625.662,0.7045,0,1.788,0.069,1.239,227.7001,243.9,225.8,0.888,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,19:00:00,0.7205,14362.518,0,6727.876,3242.284,625.662,0.803,0,2.101,0.069,1.327,228.7001,244.5,229.9,0.897,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,18:45:00,0.708,14362.34,0,6727.876,3242.275,625.662,0.8673,0,2.168,0.4731,1.202,222.3,242.8,224.8,0.8161,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,18:30:00,1.5745,14361.982,0,6727.876,3242.222,625.662,1.9087,0,5.12,0.485,2.861,221.2001,241.1001,230.1001,0.8241,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,18:15:00,1.227,14361.6131,0,6727.876,3242.188,625.662,1.3855,0,4.505,0.463,1.106,226.5,240.1001,228.9,0.885,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,18:00:00,0.3938,14361.329,0,6727.876,3242.158,625.6611,0.6507,0,1.098,-0.576,1.123,224.6001,246,233.2001,0.605,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,17:45:00,0.7868,14361.236,0,6727.876,3242.158,625.658,1.1452,0,3.333,-0.74,0.896,227,242.9,232.5,0.687,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,17:30:00,0.2388,14361.063,0,6727.876,3242.12,625.657,0.6898,0,0.969,-0.9,1.09,227.5,241.6001,230.8,0.3461,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,17:15:00,0.2033,14361.004,0,6727.876,3242.1131,625.652,0.8955,0,1.528,-1.393,0.921,227,240.1001,232.1001,0.226,,,,
000020306791,0706323805,1.75146E+12,LP,2025-07-02,17:00:00,0,14360.936,-0.1072,6727.876,3242.081,625.652,0,-0.892,0.781,-1.99,0.936,237.5,243.7001,236.2001,-0.12,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,16:45:00,0.1752,14360.936,0,6727.828,3242.079,625.635,1.9695,0,3.68,-3.516,1.071,231.7001,243.6001,242.6001,0.088,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,16:30:00,0.1693,14360.924,0,6727.778,3242.062,625.635,0.9834,0,1.413,-1.604,1.1381,232.9,243.2001,231.7001,0.1721,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,16:15:00,0,14360.92,-0.4042,6727.624,3242.047,625.631,0,-0.7692,0.511,-2.356,0.321,232.2001,243.8,235.9,-0.525,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,16:00:00,0,14360.92,-1.1108,6727.386,3242.042,625.6271,0,-1.9346,0.785,-6.114,1.006,238.9,245.1001,246.6001,-0.574,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,15:45:00,0,14360.919,-0.7419,6727.144,3242.0171,625.626,0,-1.8677,1.408,-5.162,1.1281,234.3,244.4,244,-0.397,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,15:30:00,0,14360.919,-1.4963,6726.8421,3241.997,625.626,0,-2.5423,1.208,-8.306,1.176,231.1001,237.8,243.8,-0.588,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,15:15:00,0,14360.912,-1.8977,6726.572,3241.885,625.621,0,-2.4931,0.611,-9.139,0.72,238.3,237.3,247.7001,-0.761,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,15:00:00,0,14360.912,-1.6376,6726.131,3241.864,625.619,0,-3.2775,1.387,-9.489,2.645,234.9,243.6001,246.4,-0.499,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,14:45:00,0,14360.912,-2.0326,6725.63,3241.829,625.619,0,-3.1681,1.514,-10.615,0.968,236.2001,242.1001,247,-0.641,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,14:30:00,0,14360.912,-2.2069,6725.116,3241.785,625.619,0,-3.2599,1.593,-11.071,0.728,241.2001,243.3,248.9,-0.676,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,14:15:00,0,14360.912,-1.6113,6724.595,3241.76,625.613,0,-4.2792,3.087,-11.435,2.892,239,245.4,253.9,-0.376,,,,
000020306791,0706323805,1.75145E+12,LP,2025-07-02,14:00:00,0,14360.909,-1.8056,6724.245,3241.721,625.606,0,-4.5269,5.005,-12.698,0.893,240.8,243.7001,254.1001,-0.398,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,13:45:00,0,14360.899,-2.0374,6723.97,3241.6131,625.606,0,-4.9054,5.218,-13.827,0.965,241.6001,245.9,252.8,-0.415,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,13:30:00,0,14360.899,-2.3727,6723.503,3241.487,625.606,0,-5.2582,5.2171,-15.117,1.035,243.4,246.5,252.4,-0.451,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,13:15:00,0,14360.885,-3.2246,6723.243,3241.384,625.606,0,-5.4047,4.094,-17.243,0.624,234.4,248.8,248.9,-0.596,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,13:00:00,0,14360.8801,-2.562,6722.9891,3241.306,625.606,0,-5.1352,4.171,-15.618,1.227,242.4,244.2001,251.7001,-0.498,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,12:45:00,0,14360.8801,-2.1752,6722.563,3241.184,625.606,0,-4.9052,5.114,-14.176,0.852,235.7001,246.3,242.7001,-0.443,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,12:30:00,0,14360.8801,-2.3485,6722.035,3241.077,625.606,0,-5.0804,5.045,-14.946,0.808,243.8,243.8,253,-0.462,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,12:15:00,0,14360.866,-2.0214,6721.606,3240.975,625.606,0,-6.0199,7.5151,-15.955,0.974,246.1001,245.8,254,-0.335,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,12:00:00,0.3789,14360.837,0,6721.397,3240.677,625.606,6.919,0,16.425,-11.28,0.994,239.5,241.9,256.5,0.054,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,11:45:00,0,14360.794,-2.791,6721.152,3240.348,625.606,0,-5.7458,5.264,-16.871,1.029,247.1001,248.4,245.6001,-0.485,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,11:30:00,0,14360.785,-2.0306,6720.78,3240.236,625.606,0,-5.5216,6.831,-15.239,0.885,231.7001,243.8,250.7001,-0.367,,,,
000020306791,0706323805,1.75144E+12,LP,2025-07-02,11:15:00,0,14360.749,-0.1124,6720.586,3240.163,625.606,0,-3.7017,7.131,-7.798,0.906,226.4,239.6001,240.1001,-0.03,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,11:00:00,0,14360.683,-2.4375,6720.307,3240.116,625.606,0,-4.4769,3.7881,-14.092,0.665,239.7001,241.6001,245.8,-0.544,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,10:45:00,0,14360.681,-2.6217,6719.841,3240.009,625.606,0,-5.0033,4.612,-15.488,0.634,242.3,240.5,251.8,-0.524,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,10:30:00,0,14360.652,-0.1893,6719.572,3239.915,625.606,0,-2.4384,3.866,-5.356,1.095,233.1001,238,238.7001,-0.077,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,10:15:00,0,14360.652,-2.7043,6719.115,3239.855,625.606,0,-5.1328,4.574,-15.917,0.754,241.3,241,254.6001,-0.526,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,10:00:00,0,14360.642,-0.3255,6718.9091,3239.757,625.606,0,-3.914,7.159,-8.669,0.672,237.2001,235.5,257.4001,-0.083,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,09:45:00,0,14360.6221,-0.5797,6718.647,3239.669,625.606,0,-3.3316,4.703,-7.938,1.337,234.4,239,247.7001,-0.174,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,09:30:00,0,14360.561,-0.59,6718.483,3239.605,625.606,0,-3.9032,6.12,-9.357,1.094,234.2001,234.6001,250.4,-0.151,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,09:15:00,0,14360.538,-1.4777,6718.2081,3239.521,625.606,0,-4.1644,4.565,-11.288,1.316,235.9,244.5,248,-0.354,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,09:00:00,0,14360.51,-0.2575,6718.0071,3239.4211,625.606,0,-2.1399,3.358,-4.84,0.858,230.2001,238.5,246.8,-0.12,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,08:45:00,0,14360.51,-0.4349,6717.718,3239.385,625.606,0,-1.9895,2.56,-4.947,0.868,231.4,239.2001,245.4,-0.218,,,,
000020306791,0706323805,1.75143E+12,LP,2025-07-02,08:30:00,0,14360.5051,-0.6997,6717.506,3239.371,625.605,0,-1.512,1.091,-4.434,0.8161,234.1001,240.7001,244.1001,-0.456,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,08:15:00,0,14360.503,-0.6021,6717.353,3239.349,625.605,0,-1.3507,1.041,-3.943,0.756,222.3,237.6001,240.1001,-0.445,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,08:00:00,0,14360.503,-0.3848,6717.119,3239.347,625.596,0,-1.1055,0.625,-3.004,1.008,224.7001,242,235.6001,-0.348,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,07:45:00,0,14360.4971,-0.1495,6717.024,3239.328,625.589,0,-1.1496,1.2651,-2.607,0.976,231.3,240.7001,234.6001,-0.13,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,07:30:00,0.4335,14360.3711,0,6716.991,3239.281,625.589,1.2937,0,1.2551,-1.738,2.5421,225.7001,242.5,231.4,0.335,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,07:15:00,1.0595,14360.123,0,6716.991,3239.233,625.589,1.7305,0,3.387,-1.338,2.841,223.1001,238.9,230.4,0.612,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,07:00:00,0.5799,14359.787,0,6716.991,3239.192,625.589,1.547,0,3.648,-1.887,1.112,229.8,238.8,231.6001,0.374,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,06:45:00,1.7835,14359.332,0,6716.991,3239.168,625.588,2.2233,0,1.417,-0.876,7.37,225.9,239.7001,229.6001,0.802,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,06:30:00,0.8911,14358.9601,0,6716.991,3239.156,625.58,1.1792,0,3.371,-0.62,1.159,225.5,243.4,230.6001,0.755,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,06:15:00,0.5942,14358.84,0,6716.991,3239.156,625.565,0.7279,0,1.833,0.4131,0.969,223.9,240.8,224.4,0.8161,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,06:00:00,0.5371,14358.629,0,6716.991,3239.155,625.552,0.5788,0,1.518,0.083,0.978,220.8,236.1001,228.5,0.928,,,,
000020306791,0706323805,1.75142E+12,LP,2025-07-02,05:45:00,0.8995,14358.4691,0,6716.991,3239.1331,625.552,0.9613,0,3.521,0.084,0.7001,221.4,242.6001,229.9,0.935,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,05:30:00,0.2467,14358.305,0,6716.991,3239.117,625.543,0.2746,0,0.425,0.083,0.7021,220,240.9,229,0.898,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,05:15:00,0.4433,14358.224,0,6716.991,3239.112,625.534,0.5194,0,1.111,0.084,1.104,220.8,241.9,229.7001,0.853,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,05:00:00,0.4624,14358.073,0,6716.991,3239.088,625.534,0.5409,0,1.162,0.084,1.124,223.3,242.2001,231.9,0.854,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,04:45:00,0.347,14357.981,0,6716.991,3239.085,625.521,0.3914,0,0.493,0.083,1.135,228.4,243.3,227.3,0.886,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,04:30:00,0.476,14357.8801,0,6716.991,3239.076,625.513,0.5576,0,1.184,0.083,1.159,226.9,244.5,231.4,0.853,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,04:15:00,0.5037,14357.76,0,6716.991,3239.056,625.513,0.5872,0,1.264,0.084,1.199,228.6001,242.8,231.3,0.857,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,04:00:00,0.3758,14357.6661,0,6716.991,3239.056,625.497,0.4285,0,0.493,0.083,1.27,230.1001,242.7001,231.9,0.876,,,,
000020306791,0706323805,1.75141E+12,LP,2025-07-02,03:45:00,0.393,14357.555,0,6716.991,3239.045,624.429,0.4535,0,1.187,0.083,0.707,225.5,242.9,233.7001,0.866,,,,
